body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.277388,0.154269,-0.259383,-0.114615,0.728442,-0.314812,0.619650,0.880118,-0.319371,-0.287035,1.343391,-0.049094,-0.509923,-0.214518,-0.186832,0.055673,0.247126,-0.115503,-0.542622,0.903962,-0.004210,-0.243118,0.107824,-0.254147,0.293271,0.167833,-0.456375,-0.005106,0.797179,-1.342134,0.404262,1.663382,-2.216905,0.070435,-0.547623,0.007541,-0.109012,-0.669793,0.026842,-0.270029,-0.753303,0.047642
-0.263203,0.108146,-0.390808,-0.149125,0.708954,-0.436868,0.565686,0.896953,-0.427948,-0.303426,1.083548,-0.246627,-0.467955,-0.303825,-0.320056,0.004349,0.291488,-0.179863,-0.619060,0.851613,-0.070227,-0.225265,0.066678,-0.386907,0.330708,0.235905,-0.599752,-0.123655,0.854705,-1.439198,0.392938,1.790307,-2.153321,0.158561,-0.573424,-0.129936,-0.053859,-0.690880,-0.096669,-0.258211,-0.758793,-0.060948
-0.232697,0.062540,-0.501682,-0.168699,0.680708,-0.534354,0.497801,0.883593,-0.507934,-0.299870,0.843985,-0.414951,-0.399070,-0.397385,-0.437176,-0.030082,0.287919,-0.237022,-0.625421,0.733862,-0.132399,-0.193851,0.028963,-0.499144,0.358999,0.328934,-0.715257,-0.253928,0.928406,-1.501231,0.300187,1.906287,-2.047962,0.252330,-0.606187,-0.256244,0.010162,-0.719264,-0.207818,-0.235507,-0.771619,-0.154836
-0.190284,0.016918,-0.577553,-0.176197,0.642374,-0.593513,0.422088,0.832286,-0.545729,-0.277166,0.633438,-0.523079,-0.306402,-0.491841,-0.524390,-0.039358,0.226306,-0.282145,-0.560240,0.578021,-0.172390,-0.153740,-0.006614,-0.576212,0.367830,0.443109,-0.785944,-0.395570,1.007483,-1.506422,0.117087,2.003170,-1.890026,0.348341,-0.639766,-0.355165,0.082839,-0.751492,-0.291869,-0.199682,-0.791756,-0.220188
-0.139024,-0.025897,-0.605809,-0.170433,0.596372,-0.601374,0.347547,0.744279,-0.529405,-0.237230,0.455836,-0.551619,-0.191150,-0.577196,-0.571063,-0.023112,0.100295,-0.317912,-0.447544,0.415100,-0.174918,-0.108860,-0.038918,-0.605354,0.346996,0.567640,-0.797271,-0.537806,1.071927,-1.432937,-0.141729,2.065522,-1.670482,0.440531,-0.665064,-0.412847,0.163625,-0.781829,-0.337742,-0.147958,-0.815515,-0.247435
-0.079903,-0.057539,-0.580351,-0.146895,0.549495,-0.551812,0.282990,0.633513,-0.456837,-0.184377,0.312455,-0.502071,-0.054210,-0.636274,-0.572879,0.010893,-0.096606,-0.356271,-0.323822,0.264363,-0.131782,-0.060814,-0.061362,-0.580415,0.292769,0.687340,-0.742908,-0.659544,1.104506,-1.272184,-0.437133,2.077561,-1.388795,0.522409,-0.669728,-0.422230,0.252815,-0.800649,-0.342045,-0.076426,-0.833718,-0.235289
-0.012687,-0.066707,-0.502952,-0.101404,0.510034,-0.448925,0.232809,0.523536,-0.339549,-0.126400,0.202115,-0.397099,0.100077,-0.650691,-0.530405,0.053940,-0.369655,-0.407849,-0.220079,0.122867,-0.038661,-0.008847,-0.063644,-0.503231,0.213101,0.785828,-0.627092,-0.736026,1.102096,-1.035061,-0.715270,2.031570,-1.057235,0.590126,-0.641786,-0.383930,0.351798,-0.796618,-0.308580,0.019839,-0.835568,-0.190186
0.061613,-0.046801,-0.381876,-0.035137,0.482321,-0.306376,0.194181,0.438601,-0.200238,-0.073166,0.121625,-0.271565,0.260574,-0.611790,-0.445889,0.105272,-0.714896,-0.464551,-0.150966,-0.035284,0.110101,0.048197,-0.039199,-0.382222,0.127424,0.847448,-0.463510,-0.748944,1.076068,-0.747904,-0.923853,1.931746,-0.699469,0.644228,-0.577754,-0.304465,0.460653,-0.763605,-0.244384,0.143803,-0.817726,-0.121946
0.137667,-0.003756,-0.230276,0.041975,0.461821,-0.143954,0.158299,0.392702,-0.065317,-0.032831,0.066980,-0.158916,0.409014,-0.529695,-0.323016,0.174534,-1.111012,-0.492379,-0.114773,-0.248254,0.317291,0.108389,0.006501,-0.230709,0.058663,0.858605,-0.272440,-0.696495,1.039081,-0.443510,-1.029865,1.788946,-0.344940,0.687567,-0.489084,-0.194482,0.573554,-0.707259,-0.156546,0.290990,-0.790807,-0.039787
0.203898,0.043600,-0.066553,0.111855,0.435441,0.015635,0.115892,0.381614,0.043807,-0.008587,0.033754,-0.079146,0.523297,-0.431924,-0.171520,0.273923,-1.517074,-0.447243,-0.098548,-0.546305,0.564024,0.163494,0.055116,-0.067172,0.020451,0.811444,-0.078580,-0.598431,0.990746,-0.154886,-1.032297,1.611943,-0.023963,0.719669,-0.398918,-0.069271,0.675386,-0.644023,-0.053700,0.445140,-0.774819,0.047243
0.244163,0.073453,0.084531,0.153474,0.389175,0.148358,0.063951,0.383958,0.115834,0.001566,0.016467,-0.034704,0.583462,-0.349865,-0.012416,0.404695,-1.877432,-0.305468,-0.082872,-0.930541,0.791673,0.199233,0.085258,0.083670,0.008350,0.710145,0.090128,-0.490046,0.919314,0.086694,-0.961141,1.406445,0.234334,0.732954,-0.329243,0.049597,0.744381,-0.591737,0.049237,0.580467,-0.785309,0.126245
0.245015,0.073503,0.196061,0.151704,0.317578,0.232511,0.008578,0.373136,0.149269,0.002466,0.008660,-0.016049,0.579534,-0.303092,0.125164,0.548406,-2.135304,-0.083209,-0.048327,-1.364603,0.913885,0.201930,0.085151,0.195011,0.003351,0.574054,0.207369,-0.405298,0.818144,0.255617,-0.859706,1.182240,0.405946,0.716844,-0.288765,0.137826,0.762812,-0.559954,0.131498,0.673302,-0.822657,0.180524
0.205548,0.044812,0.251232,0.105972,0.226030,0.257523,-0.038865,0.332587,0.149573,-0.001008,0.004386,-0.011124,0.518564,-0.294416,0.218323,0.671061,-2.254066,0.172445,0.014214,-1.788854,0.865102,0.168788,0.056610,0.250118,-0.014056,0.431537,0.259779,-0.360225,0.696500,0.341529,-0.761741,0.956017,0.481467,0.667825,-0.271655,0.180241,0.729754,-0.548203,0.177212,0.717132,-0.874112,0.198712
0.140939,-0.004583,0.253994,0.031896,0.124400,0.231359,-0.069319,0.262841,0.126526,-0.005647,-0.000267,-0.011369,0.424541,-0.316850,0.263930,0.739215,-2.233122,0.409861,0.096690,-2.149733,0.646192,0.112446,0.008509,0.252917,-0.051517,0.307041,0.255883,-0.349633,0.572417,0.356295,-0.680469,0.743633,0.473519,0.595066,-0.266257,0.181378,0.664199,-0.551414,0.187291,0.727983,-0.924667,0.184789
0.074469,-0.067442,0.225582,-0.046956,0.020108,0.176751,-0.080869,0.176580,0.091506,-0.010192,-0.006782,-0.012424,0.328099,-0.361976,0.276747,0.737766,-2.103172,0.591886,0.179246,-2.422264,0.322818,0.053867,-0.051380,0.224529,-0.104178,0.211369,0.220901,-0.358110,0.458651,0.327736,-0.614271,0.551045,0.411352,0.515013,-0.264155,0.162036,0.593822,-0.565025,0.178481,0.733606,-0.965313,0.156407
0.024553,-0.139245,0.189098,-0.110940,-0.082901,0.117761,-0.077581,0.088527,0.054148,-0.014454,-0.014705,-0.012502,0.252931,-0.422093,0.274396,0.677510,-1.904852,0.697767,0.244073,-2.609159,-0.017606,0.009810,-0.118716,0.187903,-0.162923,0.141959,0.180100,-0.373802,0.357792,0.283529,-0.558331,0.374581,0.325100,0.441022,-0.262648,0.143817,0.538988,-0.585521,0.169973,0.755551,-0.993210,0.132406
-0.002253,-0.215752,0.156438,-0.151081,-0.181176,0.067992,-0.064823,0.008592,0.019725,-0.018115,-0.022448,-0.011252,0.208802,-0.488688,0.264852,0.588063,-1.670561,0.718352,0.284466,-2.721780,-0.306967,-0.013996,-0.190153,0.154833,-0.221331,0.090324,0.145361,-0.393621,0.267657,0.238711,-0.510271,0.209028,0.233129,0.378486,-0.261907,0.136089,0.505319,-0.608753,0.171114,0.798839,-1.007833,0.122152
-0.009368,-0.291264,0.126456,-0.168632,-0.270183,0.027829,-0.045640,-0.059494,-0.011408,-0.020222,-0.028237,-0.009464,0.193338,-0.552693,0.245863,0.501982,-1.421451,0.655324,0.302550,-2.762747,-0.509744,-0.020878,-0.261099,0.124161,-0.276473,0.049118,0.113758,-0.419016,0.187143,0.194041,-0.468082,0.054497,0.140370,0.327541,-0.261749,0.134420,0.487675,-0.629821,0.179341,0.854407,-1.008875,0.124364
-0.004710,-0.359671,0.091147,-0.171152,-0.345857,-0.010998,-0.020289,-0.116669,-0.042300,-0.019646,-0.030980,-0.008627,0.197636,-0.607192,0.211903,0.440557,-1.174069,0.523116,0.300861,-2.723248,-0.616923,-0.017837,-0.326143,0.087968,-0.326548,0.014497,0.074578,-0.449421,0.116763,0.141650,-0.426650,-0.083307,0.044064,0.287610,-0.260788,0.127291,0.478421,-0.645119,0.185823,0.908474,-0.997158,0.132159
0.003315,-0.416874,0.042666,-0.168345,-0.407088,-0.058575,0.012061,-0.166605,-0.076743,-0.015904,-0.030739,-0.009789,0.211122,-0.649715,0.160154,0.408550,-0.945688,0.347207,0.276707,-2.592522,-0.637135,-0.012009,-0.381200,0.038524,-0.369625,-0.015307,0.017285,-0.479767,0.056370,0.072045,-0.378251,-0.197471,-0.059835,0.258952,-0.257547,0.103726,0.472635,-0.654527,0.182206,0.950674,-0.976207,0.138322
0.007515,-0.462490,-0.022472,-0.168609,-0.456749,-0.121170,0.051286,-0.213840,-0.116709,-0.009648,-0.028743,-0.012404,0.224360,-0.682189,0.092301,0.398367,-0.753817,0.157608,0.224312,-2.369414,-0.590296,-0.009617,-0.425401,-0.027583,-0.404105,-0.042275,-0.063429,-0.502988,0.004267,-0.020179,-0.316783,-0.284205,-0.172366,0.241190,-0.251940,0.058025,0.468171,-0.661710,0.164904,0.976711,-0.952099,0.138515
0.002723,-0.499551,-0.102185,-0.176610,-0.500383,-0.198418,0.094940,-0.261663,-0.161198,-0.002571,-0.026873,-0.014390,0.230139,-0.708734,0.013525,0.398735,-0.611594,-0.018997,0.142837,-2.068443,-0.501976,-0.015498,-0.461211,-0.108257,-0.429052,-0.069712,-0.165780,-0.513924,-0.041765,-0.132933,-0.241755,-0.344419,-0.289504,0.231098,-0.245795,-0.008722,0.462833,-0.671815,0.136138,0.986212,-0.930938,0.132465
-0.013158,-0.531875,-0.189983,-0.192082,-0.542701,-0.283854,0.138101,-0.310078,-0.207043,0.003234,-0.026596,-0.013715,0.223641,-0.732062,-0.069664,0.401239,-0.522494,-0.165176,0.043010,-1.718256,-0.398222,-0.031840,-0.492179,-0.197014,-0.443028,-0.101197,-0.281736,-0.510308,-0.083177,-0.256872,-0.158379,-0.382600,-0.402828,0.221900,-0.241703,-0.089767,0.452381,-0.687317,0.101830,0.979559,-0.915051,0.122966
-0.037932,-0.559838,-0.277617,-0.209779,-0.583045,-0.367932,0.174846,-0.355027,-0.250807,0.006253,-0.027899,-0.010209,0.202521,-0.749552,-0.151739,0.401035,-0.477934,-0.274689,-0.054455,-1.354387,-0.301533,-0.056406,-0.518873,-0.285527,-0.441972,-0.137521,-0.399759,-0.489645,-0.119757,-0.379296,-0.073686,-0.403873,-0.502923,0.205317,-0.240360,-0.175621,0.431494,-0.704125,0.067585,0.956774,-0.900117,0.113234
-0.064889,-0.576911,-0.357125,-0.220651,-0.612624,-0.441070,0.200668,-0.389670,-0.289817,0.006352,-0.029180,-0.005796,0.167106,-0.751200,-0.228776,0.393919,-0.460001,-0.349158,-0.128216,-1.010284,-0.227070,-0.081958,-0.535295,-0.365645,-0.418148,-0.173638,-0.507348,-0.445290,-0.148970,-0.488442,0.007952,-0.410766,-0.582897,0.175224,-0.238059,-0.256647,0.396148,-0.710460,0.035830,0.918063,-0.875150,0.104978
-0.084878,-0.570455,-0.420176,-0.214591,-0.616767,-0.494047,0.213763,-0.407027,-0.321054,0.004750,-0.028395,-0.002744,0.120285,-0.722244,-0.295826,0.374834,-0.447930,-0.391001,-0.165960,-0.710702,-0.178884,-0.098600,-0.529303,-0.428821,-0.362424,-0.199136,-0.591119,-0.366794,-0.166968,-0.574243,0.086081,-0.402635,-0.638405,0.129628,-0.227040,-0.323006,0.344195,-0.690179,0.006702,0.863718,-0.825846,0.099215
-0.090309,-0.528119,-0.455508,-0.184382,-0.582423,-0.515970,0.213759,-0.402167,-0.338946,0.003114,-0.024532,-0.001673,0.066882,-0.650654,-0.342951,0.339353,-0.424079,-0.398069,-0.167753,-0.469205,-0.149367,-0.098549,-0.488719,-0.463697,-0.269793,-0.203781,-0.635210,-0.246010,-0.172486,-0.625704,0.161850,-0.379563,-0.664084,0.069452,-0.199735,-0.362470,0.274027,-0.629519,-0.018446,0.793077,-0.739994,0.098638
-0.078510,-0.446009,-0.448448,-0.129055,-0.506060,-0.493520,0.199304,-0.372782,-0.334805,0.002591,-0.018107,-0.001379,0.012747,-0.534790,-0.354806,0.284690,-0.376383,-0.365005,-0.143106,-0.288775,-0.125200,-0.080022,-0.409519,-0.455711,-0.144362,-0.184597,-0.621921,-0.084487,-0.170881,-0.629304,0.235258,-0.347516,-0.650516,-0.003266,-0.154020,-0.360037,0.184653,-0.523388,-0.034950,0.704771,-0.612225,0.108239
-0.051846,-0.331740,-0.385530,-0.054535,-0.395704,-0.414926,0.167456,-0.318542,-0.299662,0.003437,-0.010375,-0.000513,-0.036502,-0.384833,-0.316268,0.207988,-0.297955,-0.289904,-0.105562,-0.163899,-0.097000,-0.046879,-0.299166,-0.391601,0.001058,-0.148311,-0.537164,0.104193,-0.172784,-0.571814,0.304781,-0.318228,-0.585653,-0.084546,-0.094560,-0.302568,0.078593,-0.377173,-0.036266,0.599389,-0.445493,0.133082
-0.015028,-0.199614,-0.262391,0.028988,-0.265754,-0.277429,0.116012,-0.240517,-0.229207,0.005225,-0.002178,0.000810,-0.077082,-0.216599,-0.221071,0.104963,-0.186365,-0.179653,-0.067534,-0.083210,-0.064976,-0.004724,-0.171974,-0.267108,0.151217,-0.106945,-0.378468,0.299106,-0.186287,-0.446524,0.369034,-0.301828,-0.460712,-0.166052,-0.028906,-0.186738,-0.036074,-0.203719,-0.017122,0.481906,-0.249170,0.175537
0.027606,-0.062687,-0.089532,0.111430,-0.129509,-0.092720,0.046851,-0.141410,-0.127550,0.007214,0.006442,0.001070,-0.107889,-0.043304,-0.077708,-0.027025,-0.043988,-0.049509,-0.036504,-0.032152,-0.036045,0.042403,-0.041117,-0.092671,0.295073,-0.070867,-0.160268,0.479773,-0.209340,-0.259221,0.428254,-0.298746,-0.277379,-0.235254,0.037641,-0.024628,-0.148357,-0.018628,0.024147,0.360494,-0.036068,0.234210
0.072869,0.071431,0.108252,0.186419,0.004938,0.114201,-0.032638,-0.026252,-0.007283,0.008712,0.015745,-0.001266,-0.129560,0.128272,0.090882,-0.182912,0.121154,0.081710,-0.013477,0.005123,-0.016025,0.092123,0.085704,0.107024,0.427310,-0.044975,0.087283,0.631773,-0.229852,-0.030680,0.484407,-0.299235,-0.052372,-0.279804,0.103830,0.157611,-0.249793,0.163456,0.084286,0.242302,0.179664,0.303934
0.117970,0.199007,0.298668,0.252016,0.133736,0.312243,-0.111381,0.097170,0.114047,0.009339,0.025613,-0.006508,-0.142783,0.295679,0.253524,-0.346760,0.295364,0.196846,0.005507,0.045325,-0.004418,0.141913,0.204727,0.299687,0.544885,-0.029672,0.325775,0.748086,-0.233422,0.206319,0.540137,-0.291483,0.183858,-0.293141,0.170202,0.327634,-0.337219,0.331056,0.154266,0.130290,0.383880,0.375301
0.159251,0.315604,0.451892,0.308095,0.252850,0.473606,-0.178956,0.218514,0.219202,0.008974,0.035295,-0.013586,-0.148276,0.455405,0.380830,-0.495049,0.460839,0.284123,0.025176,0.106857,0.004952,0.187628,0.311596,0.455348,0.642924,-0.024745,0.519516,0.827176,-0.212232,0.416044,0.596698,-0.271510,0.395698,-0.277559,0.235055,0.457359,-0.411313,0.476266,0.220422,0.023220,0.563495,0.434859
0.191025,0.412369,0.549946,0.352263,0.353226,0.581546,-0.230277,0.325903,0.296210,0.007492,0.043530,-0.020684,-0.148966,0.597940,0.455747,-0.604223,0.598806,0.339608,0.046628,0.210282,0.020203,0.222922,0.397861,0.555777,0.713275,-0.033265,0.646214,0.870109,-0.169518,0.572209,0.651243,-0.247268,0.555539,-0.243877,0.291326,0.531721,-0.474388,0.593097,0.269373,-0.082987,0.707107,0.468409
0.205974,0.476580,0.591344,0.378251,0.420138,0.633723,-0.267394,0.408140,0.341181,0.004795,0.048917,-0.025974,-0.151156,0.707445,0.479237,-0.657940,0.693824,0.367603,0.066089,0.375318,0.048215,0.240155,0.451732,0.599179,0.746390,-0.062079,0.702735,0.879109,-0.118014,0.666848,0.695777,-0.233922,0.654031,-0.208284,0.327350,0.551996,-0.529639,0.676094,0.294239,-0.193986,0.805945,0.466466
0.198960,0.498084,0.587996,0.379789,0.440292,0.639485,-0.296008,0.458168,0.357586,0.001353,0.050551,-0.028194,-0.160966,0.768782,0.466419,-0.651838,0.738850,0.376934,0.077792,0.612046,0.092596,0.234114,0.464370,0.597170,0.735884,-0.116492,0.702502,0.858737,-0.073378,0.709418,0.720598,-0.242936,0.700248,-0.186340,0.333228,0.531617,-0.579694,0.722874,0.296440,-0.314394,0.857201,0.427079
0.172419,0.477984,0.556040,0.357465,0.412912,0.612572,-0.318720,0.475991,0.352430,-0.001390,0.048773,-0.027040,-0.177920,0.778242,0.435069,-0.595421,0.739398,0.373978,0.078282,0.910154,0.152179,0.207066,0.438020,0.565720,0.683425,-0.192222,0.666010,0.817630,-0.046066,0.716956,0.720936,-0.272636,0.711874,-0.185889,0.309225,0.486675,-0.623210,0.739428,0.281046,-0.443487,0.868653,0.353363
0.137358,0.431075,0.507189,0.321269,0.353879,0.564152,-0.331140,0.467931,0.332092,-0.001347,0.045439,-0.023122,-0.193035,0.748086,0.395278,-0.509629,0.713021,0.357758,0.068811,1.236331,0.220808,0.169663,0.387914,0.516582,0.599716,-0.272923,0.610720,0.766776,-0.037390,0.703004,0.700745,-0.308560,0.703169,-0.203910,0.268090,0.427722,-0.653002,0.741028,0.250697,-0.573007,0.858591,0.249328
0.107054,0.378094,0.446072,0.285130,0.287275,0.500425,-0.324509,0.441565,0.300544,0.003614,0.043325,-0.017317,-0.195037,0.699595,0.347376,-0.419341,0.682132,0.321464,0.054747,1.545247,0.289115,0.134937,0.334415,0.454616,0.499811,-0.337526,0.546005,0.714058,-0.042388,0.672413,0.669861,-0.333980,0.678791,-0.230299,0.227801,0.358071,-0.659204,0.744730,0.204202,-0.690353,0.847726,0.119080
0.088966,0.334630,0.372979,0.258805,0.232099,0.424431,-0.291676,0.400203,0.260107,0.015510,0.045149,-0.009914,-0.178642,0.651339,0.286714,-0.344188,0.664202,0.258449,0.042864,1.796625,0.346946,0.110510,0.292237,0.380405,0.396865,-0.371278,0.473830,0.660663,-0.055501,0.622955,0.637857,-0.340850,0.635321,-0.254953,0.201337,0.277413,-0.635213,0.759380,0.139798,-0.784563,0.849112,-0.030720
0.082198,0.306259,0.287460,0.244542,0.195786,0.338497,-0.231077,0.341405,0.212729,0.036258,0.052856,-0.000317,-0.146932,0.612882,0.209096,-0.292809,0.666058,0.167091,0.038152,1.966409,0.384920,0.096069,0.265979,0.293745,0.299456,-0.371206,0.392052,0.603653,-0.073501,0.549838,0.610401,-0.332117,0.566664,-0.272066,0.192246,0.185672,-0.581129,0.781987,0.058338,-0.849876,0.864594,-0.189584
0.080922,0.291286,0.189912,0.239168,0.176675,0.244861,-0.147287,0.259986,0.160269,0.066914,0.066986,0.012351,-0.107654,0.586016,0.113300,-0.262625,0.684901,0.051526,0.041944,2.048361,0.395210,0.086585,0.253169,0.195160,0.212591,-0.343818,0.297490,0.541573,-0.095036,0.449441,0.589387,-0.316698,0.468826,-0.280040,0.197139,0.084138,-0.502933,0.801891,-0.036720,-0.885506,0.888606,-0.345589
0.078764,0.285690,0.081280,0.237183,0.169359,0.144707,-0.049725,0.152634,0.103842,0.105854,0.085612,0.028070,-0.069041,0.568716,0.001013,-0.243782,0.713400,-0.080845,0.052146,2.050257,0.372184,0.076530,0.249376,0.085625,0.138933,-0.299404,0.187691,0.476678,-0.119302,0.320946,0.574185,-0.304518,0.342165,-0.279799,0.210222,-0.025512,-0.409789,0.807582,-0.141637,-0.894103,0.913500,-0.489486
0.070844,0.285996,-0.037601,0.232468,0.168079,0.037438,0.049454,0.021626,0.043241,0.147068,0.103547,0.044943,-0.038210,0.558054,-0.124324,-0.224984,0.744860,-0.222661,0.064870,1.988902,0.312718,0.061790,0.251126,-0.034061,0.078646,-0.247402,0.061685,0.412409,-0.145066,0.166643,0.562193,-0.305426,0.191905,-0.273816,0.226237,-0.142297,-0.312195,0.791721,-0.254224,-0.880686,0.931973,-0.616883
0.054142,0.289695,-0.165398,0.219793,0.167798,-0.077811,0.137970,-0.122980,-0.022343,0.180442,0.113511,0.059217,-0.020528,0.551649,-0.258371,-0.199076,0.775823,-0.368283,0.076519,1.884824,0.216244,0.039826,0.256221,-0.162624,0.029273,-0.194515,-0.079087,0.350511,-0.170163,-0.007435,0.549313,-0.330420,0.029021,-0.265723,0.241563,-0.265282,-0.221601,0.753283,-0.372837,-0.851663,0.936868,-0.726321
0.027915,0.294490,-0.297645,0.197086,0.164425,-0.197995,0.205771,-0.263104,-0.091956,0.195079,0.109780,0.066603,-0.017943,0.547999,-0.395086,-0.166195,0.804864,-0.512133,0.085562,1.756028,0.085826,0.009798,0.262773,-0.295658,-0.012894,-0.145222,-0.228696,0.291727,-0.192446,-0.189882,0.531187,-0.392382,-0.127713,-0.259407,0.254214,-0.390579,-0.150388,0.697174,-0.492254,-0.813153,0.920324,-0.814187
-0.005811,0.297523,-0.423556,0.166777,0.155153,-0.312162,0.246274,-0.375732,-0.160319,0.184480,0.092040,0.064246,-0.027401,0.545658,-0.524340,-0.132926,0.827792,-0.644221,0.092923,1.611546,-0.068516,-0.026960,0.268173,-0.422435,-0.050539,-0.103073,-0.374450,0.238836,-0.212880,-0.363050,0.504300,-0.504752,-0.250633,-0.257360,0.263123,-0.507794,-0.110343,0.631485,-0.599515,-0.768774,0.873146,-0.870431
-0.042921,0.295454,-0.525684,0.133710,0.138990,-0.402228,0.256540,-0.440237,-0.217611,0.150549,0.066119,0.052171,-0.042374,0.541733,-0.630143,-0.107970,0.832813,-0.746662,0.100357,1.448457,-0.226179,-0.067064,0.269017,-0.525531,-0.083966,-0.070943,-0.497289,0.197541,-0.238936,-0.505657,0.465074,-0.677362,-0.306677,-0.259361,0.267509,-0.599414,-0.108951,0.563430,-0.674214,-0.718202,0.784716,-0.878989
-0.079424,0.285620,-0.584185,0.100198,0.117059,-0.449874,0.237091,-0.447320,-0.252517,0.103532,0.040627,0.033582,-0.058083,0.531204,-0.692107,-0.097506,0.802488,-0.795795,0.107871,1.256890,-0.357338,-0.106353,0.262373,-0.585037,-0.111615,-0.049747,-0.576305,0.172772,-0.284766,-0.598721,0.406875,-0.909492,-0.266636,-0.262810,0.267645,-0.644823,-0.145773,0.496683,-0.694354,-0.658520,0.644940,-0.822561
-0.113449,0.267398,-0.583469,0.062836,0.092073,-0.444795,0.191762,-0.403224,-0.256508,0.057323,0.022015,0.013936,-0.076094,0.508258,-0.690670,-0.103548,0.725291,-0.770887,0.112447,1.032342,-0.432561,-0.141431,0.247514,-0.585177,-0.131627,-0.037131,-0.595140,0.162966,-0.366037,-0.630581,0.318409,-1.182369,-0.116847,-0.264562,0.266866,-0.626839,-0.212256,0.432155,-0.643805,-0.588709,0.449390,-0.687594
-0.145111,0.242361,-0.517050,0.015269,0.066897,-0.387500,0.127053,-0.324508,-0.226516,0.022752,0.011792,-0.001197,-0.102888,0.468898,-0.614114,-0.125182,0.608259,-0.664439,0.109325,0.786028,-0.436096,-0.170322,0.226435,-0.519224,-0.143057,-0.028237,-0.546438,0.157366,-0.491122,-0.596947,0.187699,-1.456401,0.132225,-0.262676,0.271928,-0.537125,-0.294969,0.369868,-0.516972,-0.513473,0.205086,-0.467106
-0.174785,0.212699,-0.388354,-0.045163,0.042822,-0.285161,0.050321,-0.226592,-0.164904,0.003173,0.007498,-0.008829,-0.143028,0.412764,-0.463744,-0.159872,0.477652,-0.486768,0.094603,0.543168,-0.372995,-0.192408,0.202194,-0.390468,-0.146443,-0.018810,-0.432542,0.138954,-0.653821,-0.496996,0.010940,-1.679144,0.445049,-0.256884,0.289236,-0.378412,-0.379126,0.307760,-0.319681,-0.442136,-0.068063,-0.163110
-0.202264,0.179229,-0.208400,-0.114022,0.018848,-0.145811,-0.032949,-0.115509,-0.077662,-0.004859,0.005740,-0.009866,-0.194219,0.343202,-0.253969,-0.203705,0.365515,-0.261450,0.066403,0.330054,-0.264487,-0.208588,0.176228,-0.210024,-0.144446,-0.008278,-0.263292,0.091289,-0.833045,-0.330480,-0.200501,-1.804759,0.769844,-0.248526,0.319190,-0.163573,-0.451178,0.238703,-0.067291,-0.384058,-0.341711,0.209816
-0.227702,0.141124,0.006959,-0.183268,-0.007152,0.022943,-0.121038,0.010710,0.027612,-0.007036,0.004434,-0.007396,-0.249512,0.266354,-0.007417,-0.252389,0.293384,-0.015441,0.023012,0.161309,-0.135558,-0.221592,0.147226,0.005982,-0.142570,-0.000019,-0.053162,0.005452,-1.000360,-0.099268,-0.421284,-1.815316,1.055091,-0.241022,0.354254,0.086987,-0.501843,0.152127,0.218686,-0.345768,-0.586011,0.622007
