body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
-0.080040,-0.031909,0.735885,-0.001440,-0.093718,0.592809,-0.089691,-0.203286,0.320915,-0.035043,-0.063347,0.043608,-0.194712,0.033288,0.620499,-0.231377,-0.077635,0.337506,-0.151655,-0.006578,0.039956,-0.076988,-0.032941,0.789820,0.024356,-0.153402,1.017254,0.187837,-0.078102,0.977065,0.342745,0.016916,0.961505,-0.246853,-0.091978,1.005881,-0.239988,-0.238472,0.894417,-0.137377,-0.291306,1.037455
-0.078886,-0.026430,0.713673,-0.004984,-0.090687,0.570203,-0.103141,-0.219609,0.310463,-0.035807,-0.064864,0.044499,-0.194236,0.041400,0.601633,-0.242503,-0.089327,0.329014,-0.151762,-0.008333,0.037589,-0.076121,-0.028096,0.767536,0.020414,-0.148747,0.996874,0.181837,-0.068056,0.958722,0.331778,0.034771,0.946361,-0.251283,-0.091626,0.978337,-0.235444,-0.239342,0.869444,-0.134084,-0.282742,1.016504
-0.077990,-0.021266,0.694288,-0.007270,-0.087295,0.550969,-0.113136,-0.231943,0.302796,-0.037039,-0.065145,0.047095,-0.194051,0.047682,0.584800,-0.252241,-0.099225,0.322538,-0.152251,-0.008480,0.037425,-0.075455,-0.023321,0.748089,0.017452,-0.145113,0.978203,0.177873,-0.061629,0.941747,0.324531,0.045820,0.931588,-0.254511,-0.091500,0.954383,-0.231910,-0.239597,0.847232,-0.130045,-0.276953,0.995600
-0.077611,-0.016727,0.680559,-0.006983,-0.083572,0.538150,-0.116477,-0.238354,0.297787,-0.037019,-0.064929,0.047845,-0.194680,0.050202,0.571677,-0.259221,-0.107561,0.317306,-0.152046,-0.008244,0.037951,-0.075141,-0.018622,0.734360,0.017072,-0.142808,0.963277,0.178742,-0.061449,0.927520,0.326382,0.044536,0.917865,-0.255242,-0.091515,0.938283,-0.229747,-0.238909,0.830837,-0.122610,-0.276467,0.975381
-0.079555,-0.015605,0.674007,-0.006886,-0.081521,0.532329,-0.116550,-0.242155,0.295910,-0.037062,-0.065328,0.048508,-0.199171,0.045849,0.564785,-0.264056,-0.116340,0.313275,-0.152204,-0.008521,0.039161,-0.076623,-0.016807,0.727824,0.017976,-0.142023,0.955060,0.183156,-0.067850,0.919793,0.335922,0.030397,0.909503,-0.254684,-0.091199,0.933170,-0.231101,-0.239343,0.826342,-0.114165,-0.284577,0.960732
-0.082662,-0.016190,0.671042,-0.006980,-0.080176,0.529963,-0.115330,-0.244602,0.295545,-0.037535,-0.066073,0.048891,-0.205316,0.037916,0.561076,-0.267805,-0.125577,0.309771,-0.152991,-0.009257,0.040602,-0.079045,-0.016417,0.724863,0.019151,-0.141971,0.950266,0.188565,-0.077802,0.915594,0.347833,0.009224,0.904129,-0.253734,-0.090545,0.933359,-0.234226,-0.240168,0.827796,-0.107045,-0.296773,0.947803
-0.085697,-0.019108,0.679120,-0.003990,-0.077962,0.538700,-0.107439,-0.240691,0.300891,-0.036707,-0.066088,0.049016,-0.211038,0.024928,0.566951,-0.265366,-0.132113,0.309668,-0.152529,-0.009511,0.042422,-0.081766,-0.018306,0.732955,0.022012,-0.138761,0.958199,0.196171,-0.091090,0.920641,0.362893,-0.020948,0.901346,-0.251700,-0.089706,0.946154,-0.242095,-0.241051,0.841719,-0.103859,-0.317352,0.935816
-0.088440,-0.022512,0.690367,-0.000364,-0.075230,0.550760,-0.098082,-0.234265,0.308052,-0.036302,-0.066102,0.049090,-0.215445,0.010697,0.575519,-0.261179,-0.137069,0.311124,-0.152284,-0.009767,0.044317,-0.084447,-0.020585,0.744209,0.025389,-0.134500,0.969427,0.202822,-0.103922,0.929563,0.375135,-0.052655,0.901181,-0.249438,-0.089984,0.961653,-0.251534,-0.242153,0.858036,-0.108332,-0.338792,0.920813
-0.090600,-0.026886,0.707953,0.004750,-0.071743,0.569535,-0.085541,-0.222809,0.318950,-0.036506,-0.066048,0.049666,-0.217751,-0.005742,0.589444,-0.253724,-0.138712,0.315789,-0.152175,-0.009891,0.046538,-0.086985,-0.023672,0.761801,0.030045,-0.128060,0.987289,0.209317,-0.115181,0.946173,0.384840,-0.086423,0.906601,-0.246441,-0.092580,0.982989,-0.264001,-0.243779,0.879466,-0.124390,-0.361031,0.902789
-0.092830,-0.030799,0.725903,0.009381,-0.065984,0.588794,-0.071808,-0.208272,0.330035,-0.036720,-0.065406,0.050416,-0.218807,-0.021632,0.603818,-0.244378,-0.138479,0.321688,-0.151833,-0.009922,0.048725,-0.089603,-0.026609,0.779756,0.037167,-0.121767,1.003483,0.217075,-0.123861,0.963396,0.392070,-0.119888,0.911952,-0.240698,-0.096556,1.005859,-0.278078,-0.244897,0.903519,-0.154170,-0.379087,0.883266
-0.095096,-0.034481,0.744034,0.013028,-0.058726,0.608375,-0.059568,-0.191544,0.342070,-0.039753,-0.064927,0.052744,-0.218687,-0.037062,0.618575,-0.235470,-0.136691,0.329180,-0.154265,-0.009683,0.051544,-0.092291,-0.029486,0.797872,0.045040,-0.115153,1.018833,0.225336,-0.128881,0.983276,0.396589,-0.149527,0.923132,-0.233570,-0.100627,1.029297,-0.292689,-0.244663,0.931195,-0.198730,-0.390593,0.870955
-0.095531,-0.038772,0.763688,0.016559,-0.049795,0.628947,-0.043917,-0.172029,0.354616,-0.042887,-0.064907,0.056258,-0.216290,-0.051818,0.635679,-0.224212,-0.132609,0.339964,-0.154544,-0.010579,0.056397,-0.093420,-0.033591,0.817543,0.054078,-0.107202,1.036237,0.235368,-0.125251,1.009033,0.397347,-0.173013,0.938417,-0.224771,-0.112318,1.051445,-0.306971,-0.248207,0.958526,-0.252784,-0.395862,0.863887
-0.095206,-0.042162,0.782366,0.018832,-0.039657,0.648449,-0.029544,-0.152931,0.367950,-0.048331,-0.064967,0.063643,-0.212696,-0.065144,0.652458,-0.215599,-0.130181,0.352663,-0.159535,-0.012179,0.063897,-0.094124,-0.037055,0.836257,0.060296,-0.095845,1.055465,0.242746,-0.109915,1.035085,0.393263,-0.180191,0.957197,-0.216993,-0.126999,1.069174,-0.327294,-0.248087,0.985356,-0.318064,-0.390848,0.870714
-0.093359,-0.043750,0.799093,0.020275,-0.027761,0.665647,-0.012340,-0.135628,0.380883,-0.050743,-0.064796,0.073847,-0.207625,-0.076018,0.668199,-0.207644,-0.132157,0.366500,-0.164827,-0.015380,0.074569,-0.093888,-0.039433,0.853061,0.060951,-0.080349,1.078700,0.243870,-0.089418,1.060627,0.377996,-0.185023,0.978719,-0.209495,-0.149880,1.078219,-0.352454,-0.250290,1.020391,-0.383105,-0.384281,0.899700
-0.091939,-0.040989,0.809066,0.019773,-0.013224,0.675974,0.001360,-0.120835,0.389921,-0.051042,-0.060650,0.082686,-0.202457,-0.083088,0.677807,-0.197970,-0.140590,0.376474,-0.170216,-0.018397,0.084848,-0.093664,-0.037593,0.863060,0.057393,-0.065464,1.096035,0.235139,-0.097534,1.060928,0.348353,-0.217268,0.978555,-0.203873,-0.162579,1.081161,-0.357821,-0.255659,1.042143,-0.418386,-0.382849,0.925913
-0.090733,-0.036053,0.815664,0.017967,0.002474,0.682888,0.013858,-0.106954,0.397002,-0.051257,-0.055397,0.090688,-0.196679,-0.088021,0.684325,-0.185265,-0.151508,0.384532,-0.175360,-0.022187,0.094840,-0.093380,-0.033680,0.869641,0.051722,-0.051824,1.109934,0.211705,-0.129060,1.062091,0.297502,-0.273268,0.985773,-0.198907,-0.170754,1.081892,-0.354290,-0.266230,1.056103,-0.437328,-0.390367,0.951351
-0.090679,-0.030768,0.815131,0.014956,0.016068,0.682705,0.021858,-0.097452,0.398478,-0.051836,-0.046530,0.094117,-0.191479,-0.091824,0.683884,-0.166866,-0.161801,0.386531,-0.176419,-0.024748,0.100633,-0.093627,-0.028751,0.869096,0.051350,-0.042764,1.111142,0.182335,-0.158053,1.052817,0.236025,-0.320417,0.983991,-0.193034,-0.172649,1.080006,-0.349013,-0.265564,1.048582,-0.452365,-0.380968,0.952195
-0.090701,-0.026174,0.812608,0.011641,0.028085,0.680585,0.029369,-0.088700,0.398156,-0.052336,-0.038108,0.095930,-0.185988,-0.095186,0.681428,-0.148054,-0.169626,0.386705,-0.177740,-0.029360,0.104094,-0.093860,-0.024438,0.866566,0.051986,-0.034657,1.109511,0.148359,-0.178705,1.047738,0.165523,-0.352620,0.989253,-0.186338,-0.174251,1.077143,-0.344591,-0.262479,1.043290,-0.467606,-0.367346,0.958498
-0.090874,-0.022962,0.806103,0.008510,0.037241,0.674552,0.035880,-0.082433,0.394109,-0.052105,-0.029683,0.094201,-0.180945,-0.098251,0.674895,-0.131067,-0.174539,0.382506,-0.177003,-0.033803,0.102771,-0.094111,-0.021318,0.860067,0.054781,-0.028323,1.102141,0.118923,-0.189140,1.039812,0.095671,-0.366894,0.997301,-0.178878,-0.175262,1.071735,-0.341167,-0.256150,1.038402,-0.481271,-0.348543,0.966194
-0.091803,-0.021305,0.797189,0.004885,0.044235,0.666306,0.041423,-0.075931,0.387121,-0.049761,-0.021487,0.088621,-0.177075,-0.101165,0.665605,-0.119025,-0.176916,0.374621,-0.175183,-0.040154,0.095186,-0.094985,-0.019714,0.851176,0.058744,-0.025106,1.090659,0.103255,-0.192221,1.027727,0.041795,-0.364534,1.005917,-0.172550,-0.176040,1.064612,-0.339635,-0.247848,1.034163,-0.493190,-0.327125,0.974476
-0.093110,-0.020425,0.787071,0.000930,0.050106,0.656966,0.046426,-0.069089,0.378681,-0.046416,-0.012893,0.081149,-0.173768,-0.103930,0.654928,-0.109526,-0.177997,0.364829,-0.172134,-0.046837,0.084456,-0.096166,-0.018867,0.841084,0.063285,-0.023450,1.076996,0.095167,-0.193108,1.013146,0.001884,-0.351911,1.019051,-0.166778,-0.176712,1.056512,-0.338647,-0.238365,1.030708,-0.502889,-0.304243,0.984320
-0.094113,-0.021404,0.772053,-0.002468,0.054177,0.643130,0.050530,-0.060445,0.364248,-0.039976,-0.003803,0.066063,-0.170939,-0.106602,0.638689,-0.105868,-0.176833,0.347810,-0.166566,-0.054605,0.063113,-0.096960,-0.020126,0.826099,0.066948,-0.024320,1.058545,0.094150,-0.192624,0.989153,-0.022659,-0.331286,1.022274,-0.163680,-0.177363,1.043707,-0.339850,-0.227014,1.021079,-0.511277,-0.279421,0.984280
-0.095139,-0.022183,0.757240,-0.005701,0.057752,0.629526,0.054472,-0.054635,0.351187,-0.035197,0.003986,0.053237,-0.168222,-0.108966,0.622890,-0.100500,-0.179425,0.332660,-0.162237,-0.060144,0.047100,-0.097676,-0.021124,0.811315,0.071180,-0.024610,1.039803,0.092847,-0.191671,0.965604,-0.037836,-0.306724,1.026118,-0.160165,-0.177079,1.031496,-0.339675,-0.215087,1.012711,-0.516349,-0.254580,0.985672
-0.096211,-0.022561,0.742841,-0.008322,0.060495,0.616341,0.058497,-0.055003,0.340801,-0.033145,0.007994,0.044743,-0.165808,-0.110907,0.607995,-0.091394,-0.189338,0.321459,-0.160624,-0.061024,0.041899,-0.098261,-0.021595,0.796936,0.076471,-0.023780,1.020582,0.091201,-0.189979,0.942823,-0.045414,-0.281492,1.026143,-0.156015,-0.174852,1.020450,-0.337742,-0.202469,1.004829,-0.517564,-0.230640,0.985418
-0.098829,-0.020386,0.724226,-0.010723,0.063869,0.599459,0.068653,-0.062927,0.332352,-0.031542,0.008638,0.041362,-0.165261,-0.110102,0.589366,-0.079809,-0.204547,0.310854,-0.159482,-0.062018,0.041494,-0.100441,-0.019466,0.778322,0.080677,-0.022069,0.996454,0.090655,-0.186854,0.915011,-0.044834,-0.259020,1.017076,-0.153019,-0.171222,1.004171,-0.336115,-0.190053,0.991472,-0.517761,-0.208400,0.978261
-0.102221,-0.016933,0.703502,-0.013054,0.067626,0.580871,0.081254,-0.073995,0.326372,-0.030890,0.007740,0.042774,-0.165708,-0.107889,0.569023,-0.067666,-0.221798,0.302191,-0.158385,-0.062654,0.046363,-0.103416,-0.016045,0.757585,0.084229,-0.020039,0.969745,0.090389,-0.183064,0.884465,-0.039913,-0.238294,1.002594,-0.150596,-0.166986,0.985149,-0.334530,-0.177830,0.975210,-0.517170,-0.187087,0.967389
-0.102896,-0.012568,0.688909,-0.010190,0.068690,0.567124,0.091380,-0.081433,0.320413,-0.030312,0.007761,0.043337,-0.165527,-0.104437,0.555023,-0.062270,-0.229900,0.295462,-0.158182,-0.062802,0.047090,-0.104688,-0.010993,0.742950,0.085791,-0.019053,0.952175,0.092115,-0.179472,0.862084,-0.032264,-0.230866,0.988071,-0.150187,-0.164045,0.969472,-0.334389,-0.170940,0.961547,-0.517314,-0.175636,0.957588
-0.102073,-0.010178,0.677968,-0.006048,0.067321,0.556504,0.099631,-0.088674,0.315219,-0.030245,0.007242,0.044453,-0.164674,-0.102824,0.544779,-0.058626,-0.236274,0.290397,-0.158225,-0.063060,0.048086,-0.104494,-0.007809,0.731952,0.087112,-0.018854,0.939772,0.093475,-0.177261,0.846177,-0.026366,-0.228230,0.976659,-0.150077,-0.161897,0.957740,-0.334349,-0.166793,0.950572,-0.517323,-0.169734,0.947490
-0.098255,-0.011740,0.674333,0.000733,0.061097,0.552028,0.105054,-0.095415,0.310483,-0.029920,0.006763,0.044831,-0.162399,-0.104840,0.541947,-0.057361,-0.239240,0.287659,-0.157923,-0.063251,0.047992,-0.101365,-0.008370,0.728238,0.088161,-0.020047,0.937766,0.094188,-0.177990,0.843354,-0.024543,-0.234793,0.972433,-0.150315,-0.161267,0.954029,-0.334408,-0.168163,0.945105,-0.517148,-0.174474,0.936711
-0.093992,-0.014633,0.676834,0.006747,0.054376,0.553311,0.106935,-0.099798,0.308532,-0.029835,0.006310,0.045472,-0.160687,-0.107324,0.545098,-0.058780,-0.239331,0.288304,-0.157920,-0.063413,0.047976,-0.097279,-0.010497,0.730680,0.089947,-0.020640,0.942293,0.094604,-0.180027,0.850260,-0.026013,-0.246049,0.973050,-0.150349,-0.158952,0.958213,-0.334022,-0.169996,0.945919,-0.516065,-0.181557,0.930633
-0.089508,-0.018191,0.682405,0.012342,0.047415,0.557482,0.107078,-0.102785,0.308104,-0.029677,0.006273,0.046278,-0.159231,-0.109976,0.551252,-0.061402,-0.237762,0.290768,-0.157751,-0.063250,0.048147,-0.092710,-0.013415,0.736204,0.092163,-0.020859,0.949987,0.094658,-0.182542,0.861965,-0.028588,-0.259088,0.975697,-0.150173,-0.155715,0.966227,-0.333154,-0.172113,0.950357,-0.513938,-0.190266,0.928097
-0.083982,-0.022144,0.696791,0.018696,0.040888,0.570500,0.103188,-0.100044,0.312186,-0.030094,0.005627,0.046918,-0.157255,-0.111633,0.565457,-0.067129,-0.230491,0.298071,-0.158090,-0.063240,0.047869,-0.086927,-0.016930,0.750558,0.096124,-0.022040,0.966241,0.093980,-0.187740,0.886043,-0.033949,-0.275655,0.985467,-0.149143,-0.151545,0.983355,-0.330950,-0.172321,0.960662,-0.509908,-0.196058,0.930618
-0.078340,-0.025790,0.712306,0.024834,0.035078,0.584679,0.098498,-0.095270,0.317635,-0.030208,0.005439,0.047871,-0.155000,-0.112877,0.580768,-0.073233,-0.221359,0.306385,-0.157918,-0.062859,0.047878,-0.081128,-0.020253,0.766050,0.099312,-0.023304,0.984358,0.092771,-0.192727,0.912637,-0.038212,-0.291306,0.996898,-0.148204,-0.148597,1.000577,-0.328627,-0.173568,0.971942,-0.505335,-0.202868,0.934648
-0.072470,-0.028826,0.730077,0.030640,0.030694,0.601107,0.091968,-0.087192,0.325292,-0.030485,0.004936,0.049171,-0.152276,-0.113457,0.598271,-0.080615,-0.209136,0.316409,-0.157827,-0.062555,0.048091,-0.075320,-0.023174,0.783820,0.100602,-0.024936,1.006443,0.090131,-0.197881,0.944242,-0.042429,-0.306230,1.012452,-0.148037,-0.148253,1.018171,-0.326987,-0.176057,0.983646,-0.500953,-0.209636,0.938191
-0.067206,-0.030821,0.746339,0.035106,0.028780,0.616335,0.085621,-0.078229,0.333968,-0.029969,0.004509,0.051501,-0.149505,-0.113208,0.614243,-0.087559,-0.196071,0.326091,-0.156866,-0.062142,0.048557,-0.070095,-0.025401,0.800118,0.100923,-0.025781,1.027258,0.085563,-0.201386,0.974210,-0.046655,-0.317623,1.028563,-0.147629,-0.149276,1.033499,-0.325460,-0.178546,0.994741,-0.497397,-0.214218,0.943564
-0.062246,-0.032295,0.761847,0.038905,0.028110,0.630981,0.079341,-0.068776,0.343382,-0.029028,0.004005,0.054925,-0.146726,-0.112551,0.629500,-0.094447,-0.182537,0.336064,-0.155803,-0.062023,0.050104,-0.065162,-0.027285,0.815675,0.100640,-0.026372,1.047396,0.079559,-0.203740,1.002874,-0.050828,-0.326946,1.044607,-0.147163,-0.151047,1.047614,-0.324068,-0.180975,1.005341,-0.494382,-0.217482,0.949511
-0.059065,-0.031104,0.775818,0.041124,0.031624,0.645350,0.078720,-0.063601,0.356816,-0.025100,0.003302,0.064724,-0.144332,-0.109258,0.642640,-0.098373,-0.173001,0.346724,-0.153231,-0.061944,0.055125,-0.061940,-0.027133,0.829739,0.100117,-0.025271,1.064888,0.073344,-0.203483,1.027347,-0.058111,-0.327262,1.063114,-0.145229,-0.154015,1.059734,-0.321901,-0.182674,1.015606,-0.492825,-0.216718,0.959961
-0.056531,-0.029210,0.787839,0.042802,0.035456,0.657750,0.078756,-0.059639,0.368970,-0.020587,0.002985,0.074104,-0.142489,-0.105630,0.654064,-0.101681,-0.165470,0.356564,-0.151081,-0.061107,0.061245,-0.059346,-0.026188,0.841826,0.099707,-0.024312,1.079694,0.068767,-0.202793,1.046942,-0.064715,-0.325227,1.079094,-0.143120,-0.156942,1.069699,-0.319800,-0.183784,1.024441,-0.491615,-0.214858,0.969694
-0.055287,-0.025911,0.795962,0.043405,0.039942,0.666159,0.080147,-0.058096,0.378473,-0.014844,0.003645,0.081921,-0.141722,-0.101354,0.661983,-0.103595,-0.162055,0.364266,-0.148715,-0.058012,0.068114,-0.058015,-0.023645,0.849991,0.099843,-0.023280,1.089115,0.068482,-0.201994,1.058073,-0.069477,-0.318858,1.091679,-0.140502,-0.159637,1.075526,-0.317670,-0.183778,1.030622,-0.490890,-0.211055,0.978239
-0.054984,-0.022514,0.799398,0.043558,0.043550,0.669798,0.082347,-0.058701,0.383859,-0.008631,0.004025,0.086274,-0.141890,-0.097327,0.665456,-0.104014,-0.161288,0.368351,-0.146036,-0.053333,0.073231,-0.057619,-0.020742,0.853447,0.100885,-0.023196,1.092363,0.071017,-0.202068,1.060757,-0.072284,-0.310581,1.099393,-0.137801,-0.161978,1.076796,-0.315651,-0.182975,1.032990,-0.490187,-0.206390,0.983056
-0.055151,-0.019069,0.800490,0.043482,0.046723,0.671056,0.084905,-0.060390,0.387277,-0.002038,0.004273,0.088968,-0.142524,-0.093423,0.666712,-0.103715,-0.161862,0.370686,-0.142684,-0.047777,0.077620,-0.057692,-0.017657,0.854552,0.102356,-0.023431,1.092502,0.074988,-0.202418,1.059302,-0.073377,-0.300873,1.104959,-0.135091,-0.164019,1.075762,-0.313688,-0.181694,1.033530,-0.489452,-0.201267,0.986199
-0.056840,-0.015519,0.795536,0.042745,0.049329,0.666598,0.086199,-0.063385,0.385303,0.005955,0.003306,0.085701,-0.144485,-0.089157,0.661731,-0.101520,-0.163672,0.367740,-0.137662,-0.042996,0.077194,-0.059227,-0.014242,0.849611,0.105207,-0.023799,1.084210,0.081023,-0.202447,1.046942,-0.070263,-0.290138,1.103573,-0.132807,-0.163821,1.069988,-0.312190,-0.178892,1.030111,-0.489027,-0.195612,0.985605
-0.058563,-0.012063,0.788548,0.042088,0.051847,0.660204,0.086811,-0.066130,0.381268,0.014265,0.002105,0.080216,-0.146415,-0.084869,0.654643,-0.099266,-0.165896,0.363015,-0.132153,-0.038812,0.075094,-0.060759,-0.010884,0.842636,0.108708,-0.024284,1.073038,0.087908,-0.202062,1.029995,-0.063967,-0.279340,1.098848,-0.130438,-0.162943,1.062549,-0.310586,-0.175990,1.025484,-0.488463,-0.190441,0.984269
-0.060353,-0.008797,0.777495,0.041611,0.054187,0.649924,0.086205,-0.068320,0.372909,0.022890,0.000496,0.070086,-0.148280,-0.080537,0.643327,-0.096800,-0.168904,0.354569,-0.125846,-0.035730,0.069310,-0.062277,-0.007645,0.831592,0.113479,-0.025143,1.056182,0.096196,-0.200793,1.003839,-0.052801,-0.269049,1.087026,-0.127852,-0.160809,1.051868,-0.308771,-0.172959,1.018414,-0.487603,-0.186362,0.980949
-0.062046,-0.006668,0.764525,0.041480,0.055835,0.638131,0.085421,-0.069258,0.362154,0.029878,-0.000564,0.057897,-0.149893,-0.076658,0.629640,-0.095626,-0.171526,0.343451,-0.119352,-0.033675,0.060126,-0.063547,-0.005586,0.818621,0.119720,-0.025844,1.035983,0.104336,-0.198720,0.974577,-0.038282,-0.259654,1.073189,-0.124143,-0.157496,1.040972,-0.305845,-0.170235,1.012270,-0.485475,-0.184411,0.979048
-0.063688,-0.005108,0.750599,0.041517,0.057109,0.625588,0.084499,-0.069570,0.350171,0.035857,-0.001400,0.044698,-0.151363,-0.073002,0.614792,-0.095299,-0.173992,0.331037,-0.112809,-0.032257,0.049314,-0.064682,-0.004139,0.804665,0.126579,-0.026856,1.013774,0.111635,-0.196151,0.942986,-0.021778,-0.251078,1.056835,-0.119581,-0.153940,1.029674,-0.301996,-0.167960,1.006588,-0.482275,-0.183907,0.977979
-0.068176,-0.003055,0.731354,0.038898,0.056483,0.607530,0.090133,-0.085993,0.341415,0.037122,-0.001120,0.041282,-0.155943,-0.070619,0.596071,-0.093037,-0.186224,0.319440,-0.110701,-0.030965,0.045532,-0.068042,-0.001698,0.785324,0.133235,-0.025156,0.983323,0.127673,-0.190083,0.901680,0.007545,-0.238820,1.032027,-0.115817,-0.144021,1.016264,-0.298677,-0.161168,0.999372,-0.475912,-0.188834,0.962473
-0.072369,-0.000132,0.711539,0.036936,0.056489,0.589338,0.096357,-0.102039,0.334249,0.037954,-0.001084,0.040548,-0.159804,-0.067545,0.576731,-0.090433,-0.199578,0.309177,-0.109587,-0.030573,0.044205,-0.071199,0.001617,0.765337,0.139291,-0.023589,0.951851,0.141759,-0.182244,0.858447,0.036440,-0.225453,1.002884,-0.111703,-0.133016,1.001786,-0.294868,-0.152542,0.991694,-0.466256,-0.198071,0.946419
-0.075974,0.004533,0.690581,0.036353,0.057748,0.570790,0.104453,-0.117498,0.329183,0.038290,-0.001495,0.043064,-0.162215,-0.063101,0.556092,-0.086694,-0.214949,0.301052,-0.109620,-0.031214,0.046798,-0.073977,0.006737,0.744120,0.144542,-0.021276,0.919330,0.154585,-0.172659,0.814964,0.065814,-0.211219,0.971460,-0.107764,-0.119039,0.986051,-0.291138,-0.139468,0.982741,-0.449857,-0.213404,0.930017
-0.077826,0.006878,0.674698,0.037399,0.054288,0.555767,0.110286,-0.131113,0.323316,0.038323,-0.001743,0.044695,-0.164431,-0.061027,0.541048,-0.085664,-0.225152,0.294776,-0.109712,-0.031493,0.048426,-0.075258,0.010133,0.727962,0.148125,-0.021629,0.895010,0.162106,-0.166780,0.782503,0.088878,-0.202544,0.947483,-0.105535,-0.106175,0.974673,-0.288952,-0.126896,0.974693,-0.427268,-0.233331,0.919906
-0.078801,0.008063,0.661352,0.039103,0.048385,0.542611,0.115000,-0.144101,0.316983,0.038360,-0.002426,0.045965,-0.166540,-0.060096,0.528752,-0.085850,-0.232942,0.289184,-0.109777,-0.031836,0.049138,-0.075753,0.012638,0.714309,0.150770,-0.023730,0.874936,0.167137,-0.163310,0.755832,0.108230,-0.196859,0.926856,-0.103944,-0.093981,0.965299,-0.287370,-0.114863,0.967427,-0.398219,-0.252927,0.920782
-0.077361,0.004652,0.657017,0.043157,0.036386,0.537657,0.116786,-0.155811,0.311032,0.038408,-0.003335,0.046751,-0.167277,-0.062642,0.525041,-0.087288,-0.236881,0.286275,-0.109768,-0.032384,0.049149,-0.074376,0.010763,0.709758,0.150218,-0.027400,0.871076,0.171427,-0.158547,0.743385,0.123673,-0.195383,0.917011,-0.106970,-0.084553,0.964541,-0.290527,-0.104074,0.960643,-0.367099,-0.266122,0.921539
-0.075767,0.001156,0.655397,0.046701,0.025028,0.535550,0.117661,-0.165308,0.306511,0.038675,-0.004242,0.047805,-0.167958,-0.064587,0.523821,-0.089231,-0.239076,0.284841,-0.109559,-0.032817,0.049135,-0.072839,0.008500,0.707959,0.148935,-0.030288,0.871404,0.176279,-0.151286,0.735077,0.137020,-0.193921,0.909314,-0.110523,-0.076029,0.965723,-0.293866,-0.094538,0.954131,-0.333781,-0.272106,0.928950
-0.073865,-0.002508,0.659204,0.049696,0.015133,0.538733,0.116893,-0.170106,0.304434,0.038682,-0.004545,0.048443,-0.168539,-0.065465,0.527640,-0.092396,-0.237759,0.286262,-0.109510,-0.032824,0.049045,-0.071094,0.005505,0.711737,0.146082,-0.031536,0.880027,0.181609,-0.139210,0.734641,0.148254,-0.193659,0.906618,-0.116040,-0.069508,0.971235,-0.298375,-0.086815,0.947871,-0.302054,-0.270438,0.937447
-0.071553,-0.006202,0.667760,0.052527,0.006096,0.546454,0.114959,-0.171136,0.304748,0.038376,-0.004891,0.048669,-0.168932,-0.065250,0.535952,-0.096243,-0.233152,0.290468,-0.109671,-0.032845,0.048814,-0.069056,0.002186,0.720360,0.142843,-0.031525,0.894489,0.187266,-0.123077,0.740690,0.157388,-0.195047,0.906589,-0.121878,-0.065968,0.980259,-0.302301,-0.081014,0.944069,-0.274206,-0.262919,0.944285
-0.069036,-0.009911,0.678690,0.055206,-0.002471,0.556470,0.112874,-0.169883,0.306697,0.038891,-0.004779,0.049011,-0.169091,-0.064409,0.546525,-0.099942,-0.226680,0.296293,-0.109254,-0.032823,0.048889,-0.066873,-0.001294,0.731396,0.139283,-0.030825,0.911808,0.193097,-0.104343,0.751424,0.166342,-0.195721,0.907870,-0.127936,-0.063903,0.990887,-0.305384,-0.076013,0.941391,-0.249015,-0.250959,0.952198
-0.066873,-0.012921,0.695278,0.056695,-0.008612,0.571570,0.108525,-0.162657,0.312081,0.038054,-0.004869,0.048539,-0.169902,-0.061720,0.562734,-0.105476,-0.214438,0.305342,-0.109657,-0.032537,0.048314,-0.064941,-0.004553,0.748178,0.135413,-0.029862,0.934680,0.195878,-0.083484,0.768846,0.172656,-0.198902,0.909129,-0.133889,-0.064545,1.006327,-0.307030,-0.071630,0.942721,-0.231188,-0.238797,0.954465
-0.064729,-0.015675,0.712779,0.057902,-0.013595,0.587502,0.103959,-0.153005,0.318786,0.038305,-0.004528,0.048279,-0.170469,-0.058697,0.579948,-0.110595,-0.200428,0.315282,-0.109471,-0.032357,0.048399,-0.063002,-0.007719,0.765881,0.131143,-0.029411,0.958585,0.197259,-0.063220,0.789692,0.178790,-0.200760,0.909248,-0.140126,-0.065338,1.022277,-0.307327,-0.066766,0.944147,-0.217253,-0.226180,0.958867
-0.062626,-0.017914,0.732105,0.058704,-0.016348,0.605048,0.097995,-0.139168,0.327288,0.038341,-0.004171,0.047977,-0.170866,-0.055182,0.599135,-0.116011,-0.183304,0.326563,-0.109790,-0.032383,0.049076,-0.061045,-0.010684,0.785437,0.126303,-0.029966,0.984555,0.196482,-0.044982,0.814580,0.183350,-0.202552,0.907207,-0.146896,-0.066295,1.039521,-0.305790,-0.061052,0.945843,-0.209547,-0.216207,0.962254
