body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.470265,-0.338720,4.387557,-0.132422,0.206730,4.410285,2.444470,1.637797,6.724480,0.784595,0.546041,6.744007,1.351187,-3.395598,4.719903,0.204793,1.063876,3.175747,-0.310322,-1.089545,2.727305,1.600131,-0.390104,2.453262,6.114260,0.509696,4.241212,6.837773,0.219732,-1.042959,6.779984,-5.043898,-0.297983,-0.740806,-0.778519,2.127469,-0.205133,-0.923131,2.443042,-0.535148,-0.731023,4.928476
0.522246,-0.183534,4.357066,-0.145012,0.088702,4.541744,2.826579,0.990681,6.357152,1.590366,0.141350,6.338590,1.049940,-3.249195,4.689670,0.283940,0.602558,4.143294,-0.253681,-1.211942,3.753488,1.574532,0.109693,2.605512,4.959991,1.962994,3.835984,7.636364,0.947710,-1.160073,7.401161,-4.608010,-0.273156,-0.566999,-0.429033,2.310824,-0.038947,-0.608884,2.879800,-0.293727,-0.757633,5.327770
0.564183,-0.013082,4.339646,-0.083142,-0.073660,4.663662,2.687825,0.535087,5.452036,1.868382,-0.176129,5.418083,0.824832,-3.181770,4.637766,0.346139,0.105147,5.224628,-0.137000,-1.211904,4.935893,1.462654,0.551989,2.632322,3.996086,3.044669,3.505614,8.102557,1.402084,-0.513062,7.718199,-3.449995,0.105709,-0.456301,-0.109315,2.379687,0.014980,-0.369466,3.322770,-0.118820,-0.602723,5.182681
0.600344,0.135989,4.359683,-0.000384,-0.205498,4.743611,2.165114,0.253401,4.407615,1.706249,-0.350759,4.361084,0.741494,-3.181370,4.588751,0.390136,-0.364748,6.307060,-0.026452,-1.078211,6.154708,1.301967,0.918227,2.585619,3.204878,3.796259,3.259707,8.186911,1.431365,0.572366,7.737928,-2.152744,0.777330,-0.383551,0.156747,2.376149,-0.001741,-0.139400,3.518325,-0.009567,-0.339656,4.598276
0.630930,0.236608,4.390162,0.053085,-0.263128,4.695438,1.544554,0.100505,3.706560,1.355660,-0.411400,3.643979,0.806848,-3.189561,4.523630,0.407634,-0.764443,7.248622,-0.022425,-0.847248,7.250422,1.119092,1.186271,2.518569,2.526021,4.285623,3.100173,8.002431,0.990556,1.719121,7.520952,-1.261348,1.547150,-0.320419,0.360259,2.348994,-0.031604,0.123976,3.413195,0.057282,-0.060892,3.766383
0.642125,0.278232,4.345120,0.048681,-0.238877,4.415079,1.049418,0.028325,3.583953,0.999991,-0.391918,3.514049,0.958575,-3.112510,4.372663,0.393254,-1.076091,7.889554,-0.205629,-0.586115,8.041122,0.928378,1.329420,2.443740,1.920562,4.560874,3.014789,7.622157,0.219830,2.646855,7.046065,-0.923695,2.191981,-0.244851,0.499459,2.308816,-0.021081,0.414066,3.159537,0.116136,0.175950,2.895295
0.609517,0.265685,4.121264,-0.026386,-0.142016,3.893301,0.704977,-0.003798,3.852871,0.603060,-0.271927,3.811255,1.095113,-2.861285,4.052519,0.355923,-1.291891,8.077400,-0.585640,-0.361550,8.352313,0.732482,1.325754,2.339998,1.388383,4.612873,2.960514,7.018734,-0.601472,3.217224,6.246173,-0.932119,2.590759,-0.144217,0.572469,2.230325,0.056075,0.705103,2.937131,0.200749,0.382719,2.191867
0.518556,0.213271,3.713622,-0.187186,0.021900,3.320290,0.419686,-0.019506,4.111845,-0.000020,-0.014017,4.154724,1.147682,-2.422909,3.569539,0.324556,-1.397797,7.719388,-1.071967,-0.208515,8.073394,0.529582,1.184563,2.230417,0.942471,4.384806,2.874762,6.128025,-1.180526,3.423120,5.155882,-0.998569,2.829107,-0.008949,0.587841,2.126585,0.193803,0.977063,2.834279,0.334519,0.619401,1.827447
0.386731,0.136089,3.318606,-0.451804,0.250034,2.998221,0.142479,-0.021159,4.080853,-0.877069,0.349156,4.252406,1.137944,-1.909936,3.112982,0.347822,-1.377685,6.845968,-1.487698,-0.114900,7.227564,0.326237,0.971448,2.260261,0.577247,3.879967,2.760777,4.981583,-1.345954,3.423238,4.031742,-0.990931,3.218516,0.176346,0.582863,2.127863,0.367001,1.216477,2.854381,0.519433,0.928499,1.843188
0.260351,0.038675,3.238796,-0.813611,0.519961,3.060830,-0.100069,-0.000205,3.719019,-1.863675,0.690394,4.014041,1.127657,-1.500849,2.974019,0.491946,-1.235648,5.631453,-1.639453,-0.037435,5.997408,0.142474,0.782570,2.630807,0.264601,3.291750,2.780463,3.805890,-1.124053,3.583268,3.263605,-0.965267,4.122259,0.422642,0.607683,2.425143,0.547307,1.409488,2.965584,0.736042,1.296403,2.101747
0.179532,-0.091448,3.591361,-1.214265,0.779069,3.313892,-0.275550,0.045547,3.129965,-2.624860,0.867565,3.485529,1.074014,-1.284794,3.286915,0.834013,-1.011826,4.336911,-1.401605,0.063653,4.665666,0.001533,0.667571,3.386883,-0.019215,2.934627,3.168943,2.933618,-0.697915,4.310241,3.076091,-1.011135,5.639634,0.704889,0.669572,3.072893,0.710682,1.538534,3.129103,0.963144,1.681037,2.385150
0.145164,-0.271572,4.146049,-1.553201,0.970477,3.415502,-0.400866,0.104124,2.449806,-2.865689,0.830534,2.778021,0.769573,-1.179858,3.871847,1.426461,-0.773065,3.202679,-0.760340,0.204689,3.496980,-0.081572,0.590683,4.300333,-0.255529,2.943756,3.963373,2.548549,-0.272412,5.668966,3.331623,-1.096968,7.462646,0.949100,0.705978,3.878971,0.838892,1.582815,3.312804,1.197125,2.052015,2.554388
0.123931,-0.495587,4.517946,-1.729858,1.074613,3.177062,-0.528863,0.152837,1.798958,-2.534664,0.646639,2.034763,-0.013870,-1.038261,4.378272,2.221331,-0.584346,2.361916,0.184542,0.383024,2.635815,-0.097996,0.488517,5.021387,-0.367497,3.103131,4.867331,2.534728,0.045782,7.192881,3.656784,-1.061704,9.084859,1.069175,0.637646,4.543305,0.922853,1.523399,3.511638,1.447390,2.379889,2.630057
0.081592,-0.717789,4.482040,-1.685230,1.124206,2.660189,-0.701875,0.164777,1.264277,-1.853423,0.426889,1.389902,-1.316494,-0.815292,4.543513,2.996989,-0.481674,1.819055,1.199951,0.562034,2.068124,-0.040286,0.350497,5.326685,-0.259737,3.066988,5.466693,2.613428,0.262626,8.186917,3.723155,-0.732307,10.114334,1.021969,0.447644,4.881491,0.968308,1.352334,3.766106,1.713399,2.599061,2.757315
0.006768,-0.871161,4.071713,-1.423762,1.174932,2.056012,-0.915842,0.117497,0.883715,-1.150378,0.242695,0.918916,-2.930192,-0.614910,4.296691,3.392802,-0.463016,1.491536,1.912187,0.628159,1.658331,0.088963,0.225425,5.207740,0.096585,2.700705,5.546840,2.583730,0.433405,8.216240,3.403073,-0.055109,10.384853,0.827319,0.199849,4.893496,0.994234,1.084077,4.138243,1.965644,2.610864,3.094497
-0.090624,-0.906733,3.458241,-1.017323,1.252224,1.536364,-1.114718,0.006657,0.645443,-0.651194,0.109932,0.623526,-4.509227,-0.593822,3.706337,3.110959,-0.500051,1.293340,1.956637,0.417791,1.262798,0.264097,0.166675,4.790108,0.611505,2.143241,5.172348,2.404742,0.601208,7.312912,2.756319,0.847346,9.892957,0.544748,-0.010903,4.678800,1.018310,0.762265,4.644067,2.143991,2.339149,3.690996
-0.194215,-0.819913,2.812525,-0.586994,1.320765,1.189143,-1.219418,-0.144057,0.509174,-0.394525,0.022007,0.460209,-5.728238,-0.834745,2.910612,2.156823,-0.561157,1.212227,1.278008,-0.128655,0.866233,0.439342,0.188544,4.229041,1.123905,1.608691,4.545116,2.120895,0.767980,5.845143,1.944637,1.727802,8.743208,0.237042,-0.120479,4.345057,1.038094,0.450872,5.202507,2.174966,1.786514,4.438011
-0.295224,-0.646023,2.250211,-0.253962,1.313781,1.027050,-1.174216,-0.290818,0.437278,-0.293453,-0.026691,0.382763,-6.395622,-1.278181,2.077141,0.847486,-0.629442,1.295021,0.224411,-0.849025,0.596092,0.567243,0.263512,3.657047,1.503946,1.206441,3.856698,1.781832,0.890220,4.281843,1.139045,2.336480,7.153951,-0.053876,-0.124440,3.977299,1.022987,0.204383,5.655524,2.001542,1.040872,5.125210
-0.398663,-0.436057,1.832689,-0.080964,1.199881,1.021815,-0.979749,-0.393452,0.409285,-0.244999,-0.042433,0.362495,-6.492722,-1.742773,1.363951,-0.478162,-0.704371,1.532444,-0.807447,-1.468405,0.561107,0.615516,0.342721,3.167033,1.706166,0.921455,3.233835,1.421985,0.898955,3.012301,0.457651,2.523525,5.445905,-0.312394,-0.068190,3.637840,0.925853,0.032546,5.845831,1.610887,0.230365,5.549492
-0.517374,-0.235089,1.578509,-0.050903,1.016429,1.132658,-0.687543,-0.435329,0.415979,-0.193871,-0.037630,0.383565,-6.132832,-2.019989,0.875779,-1.718027,-0.791555,1.798601,-1.758484,-1.816929,0.717666,0.573129,0.379109,2.805039,1.746335,0.692108,2.741320,1.067543,0.738514,2.251452,-0.043192,2.260988,3.951022,-0.540864,-0.014617,3.363257,0.710153,-0.110597,5.691038,1.043483,-0.537588,5.597247
-0.656543,-0.074752,1.473356,-0.098522,0.836023,1.315863,-0.364733,-0.424175,0.447856,-0.132924,-0.026582,0.431626,-5.470718,-1.984652,0.643501,-2.933717,-0.892720,1.956145,-2.800455,-1.895551,0.947012,0.448804,0.344872,2.572739,1.660639,0.478553,2.396381,0.736209,0.397957,2.025355,-0.343555,1.601508,2.888292,-0.746302,-0.010145,3.161038,0.377326,-0.298311,5.212920,0.381019,-1.209365,5.273420
-0.802816,0.025827,1.480496,-0.161020,0.709510,1.526860,-0.060831,-0.378261,0.491122,-0.075964,-0.019019,0.489698,-4.630103,-1.645889,0.638622,-4.113513,-1.000200,1.996942,-3.951843,-1.788507,1.204359,0.265469,0.237997,2.442724,1.490566,0.280961,2.185520,0.432412,-0.086420,2.222883,-0.443835,0.631410,2.302910,-0.931766,-0.065874,3.016114,-0.024186,-0.580742,4.523462,-0.277316,-1.773026,4.688781
-0.930303,0.061619,1.557045,-0.208222,0.640588,1.726934,0.203695,-0.312615,0.532572,-0.039112,-0.019846,0.542690,-3.688810,-1.115716,0.809040,-5.099842,-1.092430,2.042851,-4.959858,-1.594868,1.529287,0.052365,0.078874,2.381303,1.281723,0.118943,2.079642,0.149477,-0.649962,2.667560,-0.368925,-0.545817,2.106325,-1.096805,-0.158477,2.907814,-0.416567,-0.947133,3.787143,-0.839598,-2.220959,4.021589
-1.018756,0.045663,1.668317,-0.243890,0.598944,1.895134,0.431837,-0.233833,0.566362,-0.036883,-0.032159,0.583615,-2.705352,-0.535368,1.105889,-5.701104,-1.130948,2.232425,-5.497187,-1.409340,1.957910,-0.162656,-0.098590,2.363307,1.074906,0.004674,2.045403,-0.118271,-1.221659,3.173516,-0.177819,-1.800487,2.161842,-1.244392,-0.246776,2.823691,-0.726883,-1.326229,3.173450,-1.240548,-2.524229,3.463904
-1.066578,0.005753,1.793802,-0.290911,0.545545,2.033126,0.639717,-0.142329,0.595694,-0.080032,-0.056196,0.614692,-1.743836,-0.014999,1.488141,-5.802836,-1.063903,2.625372,-5.371171,-1.278721,2.479445,-0.358500,-0.256503,2.374456,0.893495,-0.072605,2.050012,-0.367581,-1.741555,3.579047,0.038006,-2.973140,2.349060,-1.387470,-0.292726,2.763309,-0.917327,-1.622836,2.810751,-1.452809,-2.638236,3.167812
-1.088578,-0.029478,1.922950,-0.372459,0.450175,2.155489,0.846858,-0.037182,0.628547,-0.165353,-0.085257,0.642563,-0.876375,0.387602,1.912503,-5.393235,-0.841198,3.177107,-4.594683,-1.158497,3.048240,-0.523418,-0.361489,2.406145,0.743463,-0.141764,2.063176,-0.589898,-2.173607,3.771938,0.173754,-3.901306,2.577222,-1.549058,-0.274987,2.732870,-0.994773,-1.764483,2.753593,-1.490452,-2.532015,3.207595
-1.103516,-0.044944,2.045166,-0.495740,0.299010,2.273000,1.067483,0.079091,0.672072,-0.266641,-0.106703,0.672721,-0.168332,0.655284,2.325526,-4.542294,-0.439740,3.760000,-3.350736,-0.956297,3.591858,-0.654989,-0.391949,2.447114,0.626598,-0.228093,2.057610,-0.779246,-2.509285,3.705890,0.147346,-4.470298,2.760944,-1.753518,-0.191369,2.733834,-0.997307,-1.732142,2.970121,-1.404872,-2.220311,3.563370
-1.121230,-0.042291,2.140336,-0.643410,0.096728,2.379849,1.303489,0.197868,0.728304,-0.342578,-0.110259,0.705986,0.340046,0.788519,2.667293,-3.380577,0.111852,4.207544,-1.914554,-0.648334,4.012169,-0.757959,-0.344290,2.473850,0.549541,-0.331794,2.007214,-0.933896,-2.757191,3.398198,-0.061761,-4.655112,2.802703,-2.011474,-0.058292,2.749837,-0.969881,-1.568251,3.347306,-1.270850,-1.779042,4.121210
-1.135277,-0.030905,2.175493,-0.777669,-0.135291,2.449290,1.541155,0.306580,0.790192,-0.361297,-0.095769,0.735512,0.643986,0.791482,2.881301,-2.082372,0.726437,4.371042,-0.578104,-0.337503,4.211534,-0.840412,-0.236029,2.445389,0.516384,-0.426220,1.884868,-1.051160,-2.922113,2.906329,-0.397920,-4.518836,2.612033,-2.306601,0.086916,2.740951,-0.944767,-1.363671,3.717802,-1.163323,-1.331632,4.695413
-1.124413,-0.015967,2.109203,-0.857000,-0.365473,2.436903,1.752697,0.396612,0.838486,-0.320157,-0.072123,0.744064,0.768310,0.672848,2.920595,-0.841835,1.282022,4.168348,0.402480,-0.173218,4.131032,-0.908551,-0.102179,2.309164,0.513534,-0.478567,1.663906,-1.122424,-2.984483,2.295085,-0.754526,-4.164035,2.145863,-2.593885,0.187611,2.652362,-0.933516,-1.225381,3.912699,-1.132496,-1.007910,5.083094
-1.064112,0.005689,1.902155,-0.854908,-0.560721,2.292156,1.901859,0.470375,0.843874,-0.241751,-0.048744,0.706282,0.751696,0.450432,2.752027,0.167439,1.666637,3.611150,0.874981,-0.215794,3.770130,-0.961587,0.014761,2.016279,0.503483,-0.474395,1.324558,-1.133973,-2.895119,1.614947,-1.021948,-3.675416,1.433170,-2.810319,0.181777,2.432455,-0.926411,-1.239987,3.818203,-1.189809,-0.899949,5.133464
-0.942166,0.037272,1.532382,-0.765844,-0.691418,1.978686,1.951311,0.537682,0.777458,-0.152322,-0.028542,0.599676,0.638315,0.150858,2.367826,0.834768,1.817195,2.804972,0.866244,-0.391472,3.180619,-0.990298,0.076259,1.538324,0.433186,-0.426694,0.863189,-1.073396,-2.595728,0.904939,-1.125430,-3.098565,0.568733,-2.888415,0.023177,2.049224,-0.894032,-1.455706,3.399101,-1.313025,-1.041758,4.790368
-0.766332,0.069175,1.011501,-0.595787,-0.731720,1.496240,1.869912,0.600813,0.624960,-0.065866,-0.008667,0.419230,0.482900,-0.188972,1.800648,1.134276,1.729166,1.920123,0.578153,-0.562785,2.453373,-0.981389,0.057040,0.880820,0.252320,-0.367881,0.300516,-0.938778,-2.059102,0.207122,-1.039384,-2.459201,-0.317800,-2.764297,-0.302535,1.500968,-0.790526,-1.883404,2.684315,-1.465147,-1.414121,4.089874
-0.558183,0.078957,0.390990,-0.351243,-0.661214,0.889296,1.639151,0.642149,0.394860,0.013149,0.012970,0.183871,0.352917,-0.513157,1.123392,1.112682,1.436324,1.135035,0.260480,-0.623946,1.702235,-0.924849,-0.048086,0.089756,-0.064307,-0.332814,-0.317223,-0.746089,-1.323075,-0.433457,-0.786719,-1.787780,-1.105081,-2.386963,-0.771325,0.821347,-0.563950,-2.497761,1.744131,-1.611120,-1.958501,3.129438
-0.340690,0.050998,-0.253700,-0.039762,-0.473012,0.231770,1.258450,0.629191,0.114805,0.077866,0.032412,-0.071478,0.310886,-0.746483,0.423390,0.851076,0.980041,0.571507,0.061729,-0.550025,1.033147,-0.818035,-0.220142,-0.756579,-0.495602,-0.337972,-0.931084,-0.528807,-0.490405,-0.992490,-0.433846,-1.115961,-1.722582,-1.741667,-1.318868,0.072483,-0.176898,-3.231680,0.679832,-1.716611,-2.594993,2.031377
-0.130580,-0.004554,-0.854891,0.321429,-0.183803,-0.404451,0.748798,0.535350,-0.179454,0.114411,0.040109,-0.311696,0.385573,-0.819370,-0.233386,0.428160,0.393741,0.255899,-0.013057,-0.389782,0.504705,-0.664246,-0.417496,-1.571801,-0.966086,-0.366170,-1.492547,-0.328092,0.307280,-1.490733,-0.081775,-0.453255,-2.174930,-0.881849,-1.842883,-0.677356,0.368036,-3.976502,-0.380351,-1.731779,-3.244440,0.916122
0.063242,-0.058774,-1.376271,0.701859,0.164604,-0.976428,0.152433,0.359619,-0.454447,0.109336,0.026068,-0.513197,0.556339,-0.706212,-0.822499,-0.092868,-0.288494,0.124588,-0.036120,-0.220789,0.106432,-0.469885,-0.586560,-2.287986,-1.364913,-0.372665,-1.979784,-0.179285,0.956423,-1.986965,0.154111,0.216464,-2.533099,0.062153,-2.221144,-1.379111,1.012805,-4.600210,-1.295329,-1.587159,-3.842167,-0.106505
0.240738,-0.090092,-1.813098,1.064181,0.515978,-1.477669,-0.473244,0.130558,-0.685299,0.061320,-0.014259,-0.666770,0.760429,-0.445436,-1.356588,-0.655425,-1.015033,0.054388,-0.080033,-0.101677,-0.235011,-0.244769,-0.680576,-2.867872,-1.588837,-0.314538,-2.393899,-0.104836,1.391335,-2.534466,0.180008,0.896093,-2.894859,0.922399,-2.351763,-2.011883,1.652609,-4.982228,-1.943976,-1.226636,-4.329874,-0.935546
0.410858,-0.098967,-2.176611,1.374222,0.816212,-1.925193,-1.065802,-0.106522,-0.858634,-0.013259,-0.076637,-0.774444,0.915220,-0.124293,-1.864294,-1.193914,-1.712029,-0.107169,-0.192781,-0.053088,-0.631266,-0.004200,-0.677127,-3.300028,-1.581854,-0.180322,-2.742054,-0.118377,1.597091,-3.133412,-0.037345,1.528236,-3.334998,1.562996,-2.196853,-2.570713,2.171822,-5.050260,-2.265519,-0.657256,-4.637614,-1.486259
0.584004,-0.098399,-2.479619,1.610517,1.027778,-2.335452,-1.568173,-0.311720,-0.972572,-0.085183,-0.148640,-0.844405,0.948535,0.157437,-2.362602,-1.619537,-2.294558,-0.507625,-0.404437,-0.062355,-1.193962,0.232150,-0.583468,-3.588663,-1.343912,0.004428,-3.026684,-0.232974,1.595056,-3.720311,-0.451705,1.996919,-3.870152,1.932615,-1.797902,-3.049112,2.493164,-4.800676,-2.282847,0.036954,-4.685028,-1.715809
0.757926,-0.096894,-2.730697,1.772104,1.137730,-2.704131,-1.937251,-0.470239,-1.034217,-0.124048,-0.213817,-0.886348,0.831427,0.318899,-2.833499,-1.813476,-2.682781,-1.234057,-0.713153,-0.088012,-1.981421,0.445152,-0.428570,-3.748228,-0.911798,0.193422,-3.248905,-0.456286,1.428410,-4.198840,-0.950933,2.186388,-4.455555,2.067904,-1.253229,-3.433630,2.611018,-4.291145,-2.092496,0.734464,-4.411188,-1.650518
0.910779,-0.093220,-2.932293,1.877311,1.157476,-3.003988,-2.151347,-0.594982,-1.055846,-0.110026,-0.257971,-0.908723,0.596730,0.316392,-3.221412,-1.647856,-2.817282,-2.248930,-1.039647,-0.073300,-2.946553,0.620995,-0.250967,-3.801077,-0.339484,0.337901,-3.415216,-0.766573,1.155469,-4.479602,-1.395717,2.047278,-5.005335,2.056062,-0.677320,-3.711305,2.585785,-3.609416,-1.827193,1.331925,-3.811194,-1.388121
1.011670,-0.083963,-3.077554,1.946212,1.114634,-3.202157,-2.215664,-0.705726,-1.050886,-0.042066,-0.274591,-0.917952,0.325957,0.157404,-3.460242,-1.049281,-2.676101,-3.365462,-1.205268,0.011328,-3.922565,0.753447,-0.090348,-3.771760,0.304698,0.397645,-3.533923,-1.087799,0.842892,-4.492218,-1.667924,1.623063,-5.410107,1.989484,-0.166519,-3.878645,2.506438,-2.836893,-1.612271,1.778791,-2.953188,-1.069539
1.040797,-0.071610,-3.150009,1.978336,1.039942,-3.281669,-2.159579,-0.802026,-1.030830,0.059565,-0.265448,-0.918906,0.109481,-0.093865,-3.513291,-0.068661,-2.291177,-4.307702,-1.003464,0.131559,-4.678474,0.843722,0.018201,-3.678793,0.934172,0.350600,-3.603517,-1.303077,0.549377,-4.187018,-1.708877,1.034493,-5.533884,1.938122,0.217418,-3.943358,2.450218,-2.028604,-1.535892,2.083338,-1.964844,-0.838885
1.001346,-0.064708,-3.132448,1.948807,0.953809,-3.249171,-2.020643,-0.857772,-1.004942,0.159719,-0.234552,-0.916462,0.006975,-0.339117,-3.394595,1.113636,-1.749605,-4.843248,-0.346176,0.220043,-5.032116,0.897684,0.052210,-3.530390,1.453910,0.203151,-3.606945,-1.326166,0.303973,-3.578938,-1.534083,0.432911,-5.233938,1.941378,0.447449,-3.918653,2.459741,-1.215641,-1.637957,2.294584,-0.991506,-0.808510
0.916119,-0.072688,-3.021231,1.826142,0.858717,-3.127899,-1.823704,-0.841065,-0.984753,0.224544,-0.179952,-0.919633,0.030618,-0.493388,-3.159468,2.264274,-1.168873,-4.902550,0.644056,0.252385,-4.948459,0.921323,0.010359,-3.328613,1.786724,-0.008201,-3.521197,-1.180331,0.096641,-2.814565,-1.225216,-0.070578,-4.467825,2.007931,0.522907,-3.817202,2.538954,-0.419661,-1.911074,2.467893,-0.145062,-1.033999
0.816069,-0.102399,-2.832933,1.590162,0.743149,-2.948059,-1.571708,-0.735043,-0.991992,0.240302,-0.091821,-0.948230,0.152950,-0.522183,-2.877836,3.193123,-0.654856,-4.591506,1.699724,0.272050,-4.543652,0.917975,-0.086276,-3.078688,1.897889,-0.231416,-3.336385,-0.987701,-0.107041,-2.136570,-0.902454,-0.464823,-3.423961,2.117235,0.460531,-3.650418,2.662481,0.335432,-2.307249,2.632461,0.527431,-1.501936
0.729099,-0.157405,-2.597444,1.235440,0.594607,-2.741385,-1.253766,-0.542244,-1.061143,0.222186,0.038922,-1.034773,0.327450,-0.445282,-2.607479,3.804922,-0.268010,-4.095033,2.569717,0.333694,-3.993994,0.889619,-0.203207,-2.795601,1.800000,-0.422447,-3.069326,-0.857822,-0.336489,-1.709682,-0.671062,-0.815706,-2.468785,2.225564,0.287739,-3.431280,2.793072,1.023121,-2.750375,2.781178,1.039850,-2.138076
0.671954,-0.236037,-2.345269,0.768508,0.409897,-2.536334,-0.860759,-0.279386,-1.223612,0.204484,0.207060,-1.208854,0.509615,-0.316929,-2.375953,4.096243,-0.018316,-3.560232,3.123015,0.439729,-3.430861,0.840356,-0.306017,-2.502079,1.537620,-0.560411,-2.760001,-0.803023,-0.595717,-1.496630,-0.562593,-1.158294,-1.866907,2.280724,0.037510,-3.175065,2.899825,1.622552,-3.156906,2.886601,1.436246,-2.840106
0.646453,-0.328253,-2.100107,0.210724,0.192419,-2.351497,-0.396444,0.026349,-1.472562,0.216603,0.386722,-1.462448,0.671111,-0.201600,-2.177417,4.122639,0.114437,-3.043132,3.330648,0.537450,-2.897619,0.778008,-0.370903,-2.219720,1.166267,-0.644725,-2.452653,-0.779882,-0.865049,-1.337732,-0.530236,-1.426288,-1.575707,2.241991,-0.255858,-2.896398,2.966916,2.124422,-3.463028,2.925400,1.752414,-3.524976
0.641642,-0.417581,-1.880269,-0.393395,-0.057841,-2.192523,0.117773,0.339279,-1.736087,0.262211,0.539103,-1.723433,0.803744,-0.152783,-1.988673,3.960639,0.156393,-2.533592,3.189201,0.562478,-2.378774,0.712281,-0.388682,-1.961707,0.740941,-0.682309,-2.177287,-0.787381,-1.116238,-1.113029,-0.525285,-1.520363,-1.368345,2.095811,-0.557553,-2.607065,2.987411,2.524621,-3.646194,2.888281,1.988368,-4.162529
0.641431,-0.491935,-1.703781,-0.971565,-0.345581,-2.057794,0.640376,0.620337,-1.895900,0.317951,0.628545,-1.874691,0.913259,-0.195534,-1.797634,3.676083,0.129426,-2.016235,2.672962,0.477986,-1.860803,0.651076,-0.362768,-1.733385,0.314682,-0.681032,-1.946626,-0.891126,-1.322568,-0.802518,-0.590660,-1.446352,-1.107423,1.859413,-0.827121,-2.317721,2.946904,2.807624,-3.724625,2.769545,2.107171,-4.755942
0.634163,-0.555453,-1.588713,-1.432097,-0.666278,-1.948328,1.109709,0.835341,-1.853323,0.350750,0.635197,-1.820394,1.004314,-0.317092,-1.624188,3.304037,0.055647,-1.512985,1.761145,0.287026,-1.373375,0.597559,-0.303896,-1.537336,-0.068458,-0.655812,-1.767167,-1.142500,-1.456139,-0.447822,-0.879540,-1.368750,-0.852178,1.571941,-1.011769,-2.039984,2.809310,2.934354,-3.729964,2.547879,2.063805,-5.267273
0.618407,-0.626458,-1.544728,-1.689409,-0.990840,-1.870076,1.454109,0.961333,-1.594519,0.336722,0.559145,-1.550632,1.061561,-0.474117,-1.513183,2.846865,-0.036464,-1.076442,0.527416,0.026510,-0.980591,0.549365,-0.224617,-1.374878,-0.395812,-0.636592,-1.649089,-1.461049,-1.479519,-0.106722,-1.567100,-1.507859,-0.759549,1.276723,-1.051908,-1.783062,2.516539,2.850741,-3.669942,2.180555,1.846478,-5.541969
0.600071,-0.715365,-1.560955,-1.700915,-1.267749,-1.821840,1.616760,0.987330,-1.200922,0.269815,0.420301,-1.150046,1.043037,-0.616588,-1.497877,2.295299,-0.117515,-0.749252,-0.781507,-0.243442,-0.729832,0.498756,-0.135172,-1.243338,-0.711607,-0.661284,-1.604471,-1.597680,-1.349147,0.172334,-2.713367,-1.956546,-0.945002,1.000352,-0.905306,-1.547179,2.002732,2.517555,-3.512448,1.613866,1.500610,-5.331652
0.581531,-0.798717,-1.601980,-1.493700,-1.444469,-1.778514,1.582536,0.911481,-0.797920,0.164157,0.256619,-0.744856,0.905387,-0.711323,-1.560466,1.664312,-0.172034,-0.539899,-1.789049,-0.453154,-0.608905,0.431796,-0.041473,-1.136988,-1.116616,-0.749674,-1.638060,-1.318123,-1.048238,0.349058,-4.188057,-2.588580,-1.417395,0.738702,-0.572236,-1.324161,1.214541,1.944084,-3.211510,0.791182,1.120634,-4.467445
